year,pick,team,player,position,link
1989,30,MIL,Frank Kornet,Power,https://www.basketball-reference.com//players/k/kornefr01.html
1989,31,LAC,Jeff Martin,Shooting,https://www.basketball-reference.com//players/m/martije01.html
1989,32,NJN,Stanley Brundy,Small,https://www.basketball-reference.com//players/b/brundst01.html
1989,33,LAC,Jay Edwards,Shooting,https://www.basketball-reference.com//players/e/edwarja02.html
1989,34,MIN,Gary Leonard,Center,https://www.basketball-reference.com//players/l/leonaga01.html
1989,35,DAL,Pat Durham,Small,https://www.basketball-reference.com//players/d/durhapa01.html
1989,36,POR,Clifford Robinson,Power,https://www.basketball-reference.com//players/r/robincl02.html
1989,37,ORL,Michael Ansley,Small,https://www.basketball-reference.com//players/a/anslemi01.html
1989,38,MIN,Doug West,Shooting,https://www.basketball-reference.com//players/w/westdo01.html
1989,39,WSB,Ed Horton,Power,https://www.basketball-reference.com//players/h/hortoed01.html
1989,40,BOS,Dino Radja,Power,https://www.basketball-reference.com//players/r/radjadi01.html
1989,41,WSB,Doug Roth,Center,https://www.basketball-reference.com//players/r/rothdo01.html
1989,42,DEN,Michael Cutright,Unknown,https://www.basketball-reference.com//players/c/cutrimi01.html
1989,43,CLE,Chucky Brown,Small,https://www.basketball-reference.com//players/b/brownch01.html
1989,44,PHI,Reggie Cross,Unknown,https://www.basketball-reference.com//players/c/crossre01.html
1989,45,MIA,Scott Haffner,Point,https://www.basketball-reference.com//players/h/haffnsc01.html
1989,46,PHO,Ricky Blanton,Small,https://www.basketball-reference.com//players/b/blantri01.html
1989,47,DEN,Reggie Turner,Unknown,https://www.basketball-reference.com//players/t/turnere01.html
1989,48,UTA,Junie Lewis,Unknown,https://www.basketball-reference.com//players/l/lewisju01.html
1989,49,ATL,Haywoode Workman,Point,https://www.basketball-reference.com//players/w/workmha01.html
1989,50,NYK,Brian Quinnett,Shooting,https://www.basketball-reference.com//players/q/quinnbr01.html
1989,51,PHO,Mike Morrison,Shooting,https://www.basketball-reference.com//players/m/morrimi01.html
1989,52,PHO,Greg Grant,Point,https://www.basketball-reference.com//players/g/grantgr01.html
1989,53,DAL,Jeff Hodge,Unknown,https://www.basketball-reference.com//players/h/hodgeje01.html
1989,54,PHI,Toney Mack,Unknown,https://www.basketball-reference.com//players/m/mackto01.html
1990,1,NJN,Derrick Coleman,Power,https://www.basketball-reference.com//players/c/colemde01.html
1990,2,SEA,Gary Payton,Point,https://www.basketball-reference.com//players/p/paytoga01.html
1990,3,DEN,Mahmoud Abdul-Rauf,Point,https://www.basketball-reference.com//players/a/abdulma02.html
1990,4,ORL,Dennis Scott,Small,https://www.basketball-reference.com//players/s/scottde01.html
1990,5,CHH,Kendall Gill,Shooting,https://www.basketball-reference.com//players/g/gillke01.html
1990,6,MIN,Felton Spencer,Center,https://www.basketball-reference.com//players/s/spencfe01.html
1990,7,SAC,Lionel Simmons,Small,https://www.basketball-reference.com//players/s/simmoli01.html
1990,8,LAC,Bo Kimble,Shooting,https://www.basketball-reference.com//players/k/kimblbo01.html
1990,9,MIA,Willie Burton,Small,https://www.basketball-reference.com//players/b/burtowi01.html
1990,10,ATL,Rumeal Robinson,Point,https://www.basketball-reference.com//players/r/robinru01.html
1990,11,GSW,Tyrone Hill,Power,https://www.basketball-reference.com//players/h/hillty01.html
1990,12,HOU,Alec Kessler,Power,https://www.basketball-reference.com//players/k/kesslal01.html
1990,13,LAC,Loy Vaught,Power,https://www.basketball-reference.com//players/v/vaughlo01.html
1990,14,SAC,Travis Mays,Point,https://www.basketball-reference.com//players/m/maystr01.html
