season,teams,lg,salary,link,salary_cap
1993,Boston Celtics,NBA,1650000,https://www.basketball-reference.com//players/r/radjadi01.html,15175000
1994,Boston Celtics,NBA,2145000,https://www.basketball-reference.com//players/r/radjadi01.html,15964000
1995,Boston Celtics,NBA,2640000,https://www.basketball-reference.com//players/r/radjadi01.html,23000000
1996,Boston Celtics,NBA,5313000,https://www.basketball-reference.com//players/r/radjadi01.html,24363000
1997,Boston Celtics,NBA,2500000,https://www.basketball-reference.com//players/r/radjadi01.html,26900000
1998,Boston Celtics,NBA,2500000,https://www.basketball-reference.com//players/r/radjadi01.html,30000000
1999,Boston Celtics,NBA,2270500,https://www.basketball-reference.com//players/r/radjadi01.html,34000000
1990,Cleveland Cavaliers,NBA,630000,https://www.basketball-reference.com//players/b/brownch01.html,11871000
1991,Cleveland Cavaliers,NBA,640000,https://www.basketball-reference.com//players/b/brownch01.html,12500000
1992,New Jersey Nets,NBA,140000,https://www.basketball-reference.com//players/b/brownch01.html,14000000
1995,Houston Rockets,NBA,425000,https://www.basketball-reference.com//players/b/brownch01.html,23000000
1996,Milwaukee Bucks,NBA,500000,https://www.basketball-reference.com//players/b/brownch01.html,24363000
1997,Atlanta Hawks,NBA,272250,https://www.basketball-reference.com//players/b/brownch01.html,26900000
1998,Charlotte Hornets,NBA,850000,https://www.basketball-reference.com//players/b/brownch01.html,30000000
1999,Charlotte Hornets,NBA,510000,https://www.basketball-reference.com//players/b/brownch01.html,34000000
1990,Charlotte Hornets,NBA,75000,https://www.basketball-reference.com//players/h/haffnsc01.html,11871000
1992,Chicago Bulls,NBA,8000,https://www.basketball-reference.com//players/b/blantri01.html,14000000
1990,Washington Bullets,NBA,120000,https://www.basketball-reference.com//players/w/workmha01.html,11871000
1991,Washington Bullets,NBA,250000,https://www.basketball-reference.com//players/w/workmha01.html,12500000
1993,Indiana Pacers,NBA,320000,https://www.basketball-reference.com//players/w/workmha01.html,15175000
1994,Indiana Pacers,NBA,400000,https://www.basketball-reference.com//players/w/workmha01.html,15964000
1995,Indiana Pacers,NBA,900000,https://www.basketball-reference.com//players/w/workmha01.html,23000000
1996,Indiana Pacers,NBA,1080000,https://www.basketball-reference.com//players/w/workmha01.html,24363000
1997,Indiana Pacers,NBA,1260000,https://www.basketball-reference.com//players/w/workmha01.html,26900000
1998,Indiana Pacers,NBA,1440000,https://www.basketball-reference.com//players/w/workmha01.html,30000000
1998,Milwaukee Bucks,NBA,600000,https://www.basketball-reference.com//players/w/workmha01.html,30000000
1999,Milwaukee Bucks,NBA,510000,https://www.basketball-reference.com//players/w/workmha01.html,34000000
1990,New York Knicks,NBA,360000,https://www.basketball-reference.com//players/q/quinnbr01.html,11871000
1991,New York Knicks,NBA,450000,https://www.basketball-reference.com//players/q/quinnbr01.html,12500000
1990,New York Knicks,NBA,300000,https://www.basketball-reference.com//players/g/grantgr01.html,11871000
1992,Philadelphia 76ers,NBA,270000,https://www.basketball-reference.com//players/g/grantgr01.html,14000000
1994,Orlando Magic,NBA,150000,https://www.basketball-reference.com//players/g/grantgr01.html,15964000
1990,New Jersey Nets,NBA,2100000,https://www.basketball-reference.com//players/c/colemde01.html,11871000
1991,New Jersey Nets,NBA,2300000,https://www.basketball-reference.com//players/c/colemde01.html,12500000
1992,New Jersey Nets,NBA,2870000,https://www.basketball-reference.com//players/c/colemde01.html,14000000
1993,New Jersey Nets,NBA,3440000,https://www.basketball-reference.com//players/c/colemde01.html,15175000
1994,New Jersey Nets,NBA,4212000,https://www.basketball-reference.com//players/c/colemde01.html,15964000
1995,Philadelphia 76ers,NBA,5476000,https://www.basketball-reference.com//players/c/colemde01.html,23000000
1996,Philadelphia 76ers,NBA,6739000,https://www.basketball-reference.com//players/c/colemde01.html,24363000
1997,Philadelphia 76ers,NBA,8002800,https://www.basketball-reference.com//players/c/colemde01.html,26900000
1998,Charlotte Hornets,NBA,6667000,https://www.basketball-reference.com//players/c/colemde01.html,30000000
1998,Philadelphia 76ers,NBA,5600000,https://www.basketball-reference.com//players/c/colemde01.html,30000000
1999,Charlotte Hornets,NBA,7370000,https://www.basketball-reference.com//players/c/colemde01.html,34000000
2000,Charlotte Hornets,NBA,8000000,https://www.basketball-reference.com//players/c/colemde01.html,35500000
2001,Philadelphia 76ers,NBA,8710000,https://www.basketball-reference.com//players/c/colemde01.html,42500000
2002,Philadelphia 76ers,NBA,9380000,https://www.basketball-reference.com//players/c/colemde01.html,40271000
2003,Philadelphia 76ers,NBA,4000000,https://www.basketball-reference.com//players/c/colemde01.html,43840000
2004,Detroit Pistons,NBA,4500000,https://www.basketball-reference.com//players/c/colemde01.html,43870000
2005,Detroit Pistons,NBA,2000000,https://www.basketball-reference.com//players/c/colemde01.html,49500000
1990,Seattle SuperSonics,NBA,1685000,https://www.basketball-reference.com//players/p/paytoga01.html,11871000
1991,Seattle SuperSonics,NBA,1883000,https://www.basketball-reference.com//players/p/paytoga01.html,12500000
1992,Seattle SuperSonics,NBA,2183000,https://www.basketball-reference.com//players/p/paytoga01.html,14000000
1993,Seattle SuperSonics,NBA,2383000,https://www.basketball-reference.com//players/p/paytoga01.html,15175000
1994,Seattle SuperSonics,NBA,2583300,https://www.basketball-reference.com//players/p/paytoga01.html,15964000
1995,Seattle SuperSonics,NBA,2783000,https://www.basketball-reference.com//players/p/paytoga01.html,23000000
1996,Seattle SuperSonics,NBA,10212000,https://www.basketball-reference.com//players/p/paytoga01.html,24363000
1997,Seattle SuperSonics,NBA,10514688,https://www.basketball-reference.com//players/p/paytoga01.html,26900000
1998,Seattle SuperSonics,NBA,8715000,https://www.basketball-reference.com//players/p/paytoga01.html,30000000
1999,Seattle SuperSonics,NBA,11020473,https://www.basketball-reference.com//players/p/paytoga01.html,34000000
2000,Seattle SuperSonics,NBA,12200000,https://www.basketball-reference.com//players/p/paytoga01.html,35500000
2001,Seattle SuperSonics,NBA,12926493,https://www.basketball-reference.com//players/p/paytoga01.html,42500000
2002,Seattle SuperSonics,NBA,12636117,https://www.basketball-reference.com//players/p/paytoga01.html,40271000
2003,Los Angeles Lakers,NBA,4917000,https://www.basketball-reference.com//players/p/paytoga01.html,43840000
2004,Boston Celtics,NBA,5408700,https://www.basketball-reference.com//players/p/paytoga01.html,43870000
2005,Miami Heat,NBA,1138500,https://www.basketball-reference.com//players/p/paytoga01.html,49500000
2006,Miami Heat,NBA,1178348,https://www.basketball-reference.com//players/p/paytoga01.html,53135000
1990,Denver Nuggets,NBA,1660000,https://www.basketball-reference.com//players/a/abdulma02.html,11871000
1991,Denver Nuggets,NBA,2008000,https://www.basketball-reference.com//players/a/abdulma02.html,12500000
1992,Denver Nuggets,NBA,2358000,https://www.basketball-reference.com//players/a/abdulma02.html,14000000
1993,Denver Nuggets,NBA,1825000,https://www.basketball-reference.com//players/a/abdulma02.html,15175000
1994,Denver Nuggets,NBA,2200000,https://www.basketball-reference.com//players/a/abdulma02.html,15964000
1995,Denver Nuggets,NBA,2600000,https://www.basketball-reference.com//players/a/abdulma02.html,23000000
1996,Sacramento Kings,NBA,3100000,https://www.basketball-reference.com//players/a/abdulma02.html,24363000
1997,Sacramento Kings,NBA,3300000,https://www.basketball-reference.com//players/a/abdulma02.html,26900000
2000,Vancouver Grizzlies,NBA,798500,https://www.basketball-reference.com//players/a/abdulma02.html,35500000
1990,Orlando Magic,NBA,1560000,https://www.basketball-reference.com//players/s/scottde01.html,11871000
1991,Orlando Magic,NBA,1980000,https://www.basketball-reference.com//players/s/scottde01.html,12500000
1992,Orlando Magic,NBA,2400000,https://www.basketball-reference.com//players/s/scottde01.html,14000000
1993,Orlando Magic,NBA,2820000,https://www.basketball-reference.com//players/s/scottde01.html,15175000
1994,Orlando Magic,NBA,3240000,https://www.basketball-reference.com//players/s/scottde01.html,15964000
1995,Orlando Magic,NBA,3150000,https://www.basketball-reference.com//players/s/scottde01.html,23000000
1996,Orlando Magic,NBA,3000000,https://www.basketball-reference.com//players/s/scottde01.html,24363000
1997,Dallas Mavericks,NBA,2920000,https://www.basketball-reference.com//players/s/scottde01.html,26900000
1998,New York Knicks,NBA,1000000,https://www.basketball-reference.com//players/s/scottde01.html,30000000
1998,Minnesota Timberwolves,NBA,725000,https://www.basketball-reference.com//players/s/scottde01.html,30000000
1999,Vancouver Grizzlies,NBA,1100000,https://www.basketball-reference.com//players/s/scottde01.html,34000000
2000,Washington Wizards,NBA,1200000,https://www.basketball-reference.com//players/s/scottde01.html,35500000
1990,Charlotte Hornets,NBA,1500000,https://www.basketball-reference.com//players/g/gillke01.html,11871000
1991,Charlotte Hornets,NBA,1908000,https://www.basketball-reference.com//players/g/gillke01.html,12500000
1992,Charlotte Hornets,NBA,1908000,https://www.basketball-reference.com//players/g/gillke01.html,14000000
1993,Seattle SuperSonics,NBA,2000000,https://www.basketball-reference.com//players/g/gillke01.html,15175000
1994,Seattle SuperSonics,NBA,2600000,https://www.basketball-reference.com//players/g/gillke01.html,15964000
1995,Charlotte Hornets,NBA,3200000,https://www.basketball-reference.com//players/g/gillke01.html,23000000
1996,New Jersey Nets,NBA,3800000,https://www.basketball-reference.com//players/g/gillke01.html,24363000
1997,New Jersey Nets,NBA,4400000,https://www.basketball-reference.com//players/g/gillke01.html,26900000
1998,New Jersey Nets,NBA,5000000,https://www.basketball-reference.com//players/g/gillke01.html,30000000
1999,New Jersey Nets,NBA,5600000,https://www.basketball-reference.com//players/g/gillke01.html,34000000
2000,New Jersey Nets,NBA,7000000,https://www.basketball-reference.com//players/g/gillke01.html,35500000
2001,Miami Heat,NBA,1538000,https://www.basketball-reference.com//players/g/gillke01.html,42500000
2002,Minnesota Timberwolves,NBA,1030000,https://www.basketball-reference.com//players/g/gillke01.html,40271000
2003,Chicago Bulls,NBA,1070000,https://www.basketball-reference.com//players/g/gillke01.html,43840000
2004,Milwaukee Bucks,NBA,912195,https://www.basketball-reference.com//players/g/gillke01.html,43870000
1990,Minnesota Timberwolves,NBA,1070000,https://www.basketball-reference.com//players/s/spencfe01.html,11871000
1991,Minnesota Timberwolves,NBA,1340000,https://www.basketball-reference.com//players/s/spencfe01.html,12500000
1992,Minnesota Timberwolves,NBA,1610000,https://www.basketball-reference.com//players/s/spencfe01.html,14000000
1993,Utah Jazz,NBA,1581000,https://www.basketball-reference.com//players/s/spencfe01.html,15175000
1994,Utah Jazz,NBA,1881250,https://www.basketball-reference.com//players/s/spencfe01.html,15964000
1995,Utah Jazz,NBA,2181000,https://www.basketball-reference.com//players/s/spencfe01.html,23000000
1996,Golden State Warriors,NBA,2694000,https://www.basketball-reference.com//players/s/spencfe01.html,24363000
1997,Golden State Warriors,NBA,2178099,https://www.basketball-reference.com//players/s/spencfe01.html,26900000
1998,Golden State Warriors,NBA,1650000,https://www.basketball-reference.com//players/s/spencfe01.html,30000000
1999,San Antonio Spurs,NBA,510000,https://www.basketball-reference.com//players/s/spencfe01.html,34000000
2000,New York Knicks,NBA,1000000,https://www.basketball-reference.com//players/s/spencfe01.html,35500000
2001,New York Knicks,NBA,1000000,https://www.basketball-reference.com//players/s/spencfe01.html,42500000
1990,Sacramento Kings,NBA,930000,https://www.basketball-reference.com//players/s/simmoli01.html,11871000
1991,Sacramento Kings,NBA,1289000,https://www.basketball-reference.com//players/s/simmoli01.html,12500000
1992,Sacramento Kings,NBA,1464000,https://www.basketball-reference.com//players/s/simmoli01.html,14000000
1993,Sacramento Kings,NBA,1743000,https://www.basketball-reference.com//players/s/simmoli01.html,15175000
1994,Sacramento Kings,NBA,2181400,https://www.basketball-reference.com//players/s/simmoli01.html,15964000
1995,Sacramento Kings,NBA,2676000,https://www.basketball-reference.com//players/s/simmoli01.html,23000000
1996,Sacramento Kings,NBA,3194000,https://www.basketball-reference.com//players/s/simmoli01.html,24363000
1997,Sacramento Kings,NBA,3716500,https://www.basketball-reference.com//players/s/simmoli01.html,26900000
1998,Sacramento Kings,NBA,4238500,https://www.basketball-reference.com//players/s/simmoli01.html,30000000
1990,Los Angeles Clippers,NBA,950000,https://www.basketball-reference.com//players/k/kimblbo01.html,11871000
1991,Los Angeles Clippers,NBA,1150000,https://www.basketball-reference.com//players/k/kimblbo01.html,12500000
1992,New York Knicks,NBA,865000,https://www.basketball-reference.com//players/k/kimblbo01.html,14000000
1993,New York Knicks,NBA,1150000,https://www.basketball-reference.com//players/k/kimblbo01.html,15175000
1994,New York Knicks,NBA,1435000,https://www.basketball-reference.com//players/k/kimblbo01.html,15964000
1990,Miami Heat,NBA,2000000,https://www.basketball-reference.com//players/b/burtowi01.html,11871000
1991,Miami Heat,NBA,1402000,https://www.basketball-reference.com//players/b/burtowi01.html,12500000
1992,Miami Heat,NBA,802000,https://www.basketball-reference.com//players/b/burtowi01.html,14000000
1993,Miami Heat,NBA,1002000,https://www.basketball-reference.com//players/b/burtowi01.html,15175000
1994,Miami Heat,NBA,1052000,https://www.basketball-reference.com//players/b/burtowi01.html,15964000
1994,Philadelphia 76ers,NBA,150000,https://www.basketball-reference.com//players/b/burtowi01.html,15964000
1996,Atlanta Hawks,NBA,247500,https://www.basketball-reference.com//players/b/burtowi01.html,24363000
1990,Atlanta Hawks,NBA,800000,https://www.basketball-reference.com//players/r/robinru01.html,11871000
1991,Atlanta Hawks,NBA,1025000,https://www.basketball-reference.com//players/r/robinru01.html,12500000
1992,New Jersey Nets,NBA,1225000,https://www.basketball-reference.com//players/r/robinru01.html,14000000
1993,Charlotte Hornets,NBA,1240000,https://www.basketball-reference.com//players/r/robinru01.html,15175000
1996,Los Angeles Lakers,NBA,247500,https://www.basketball-reference.com//players/r/robinru01.html,24363000
1997,Detroit Pistons,NBA,272250,https://www.basketball-reference.com//players/r/robinru01.html,26900000
