season,age,team_id,lg_id,pos,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,link
2004-05,25,MEM,NBA,PG,80,14,22.6,3.0,6.9,.426,0.7,2.0,.319,2.3,4.9,.471,.473,1.1,1.7,.659,0.4,1.6,2.1,4.5,1.0,0.2,2.1,2.3,7.7,https://www.basketball-reference.com//players/w/watsoea01.html
2005-06,26,TOT,NBA,PG,70,10,22.5,3.1,7.3,.430,1.6,3.9,.404,1.6,3.4,.460,.538,1.1,1.6,.676,0.3,1.9,2.3,4.1,1.0,0.1,1.9,2.3,8.9,https://www.basketball-reference.com//players/w/watsoea01.html
2005-06,26,DEN,NBA,PG,46,10,21.2,2.6,6.1,.429,1.5,3.7,.395,1.2,2.4,.482,.550,0.8,1.3,.627,0.4,1.5,1.9,3.5,0.8,0.2,1.6,2.1,7.5,https://www.basketball-reference.com//players/w/watsoea01.html
2005-06,26,SEA,NBA,PG,24,0,25.1,4.1,9.5,.432,1.8,4.2,.420,2.3,5.3,.441,.524,1.6,2.2,.731,0.3,2.7,3.0,5.4,1.3,0.1,2.5,2.7,11.5,https://www.basketball-reference.com//players/w/watsoea01.html
2006-07,27,SEA,NBA,PG,77,25,27.9,3.4,8.9,.383,1.2,3.6,.329,2.2,5.3,.420,.450,1.4,1.9,.735,0.4,2.0,2.4,5.7,1.3,0.3,2.2,2.0,9.4,https://www.basketball-reference.com//players/w/watsoea01.html
2007-08,28,SEA,NBA,PG,78,73,29.1,4.3,9.6,.454,0.6,1.7,.371,3.7,7.9,.472,.487,1.4,1.9,.766,0.6,2.3,2.9,6.8,0.9,0.1,2.2,2.0,10.7,https://www.basketball-reference.com//players/w/watsoea01.html
2008-09,29,OKC,NBA,PG,68,18,26.1,2.6,6.7,.384,0.3,1.3,.235,2.3,5.4,.418,.406,1.2,1.6,.755,0.5,2.2,2.7,5.8,0.7,0.2,2.3,2.0,6.6,https://www.basketball-reference.com//players/w/watsoea01.html
2009-10,30,IND,NBA,PG,79,52,29.4,2.8,6.6,.426,0.7,2.3,.288,2.2,4.3,.500,.476,1.5,2.1,.710,0.7,2.4,3.0,5.1,1.3,0.2,2.2,2.3,7.8,https://www.basketball-reference.com//players/w/watsoea01.html
2010-11,31,UTA,NBA,PG,80,13,19.6,1.6,3.8,.410,0.5,1.3,.336,1.1,2.5,.450,.469,0.7,1.0,.671,0.7,1.6,2.3,3.5,0.8,0.2,1.5,1.8,4.3,https://www.basketball-reference.com//players/w/watsoea01.html
2011-12,32,UTA,NBA,PG,50,2,20.7,1.1,3.2,.338,0.2,1.0,.192,0.9,2.2,.407,.369,0.6,0.9,.674,0.6,1.8,2.4,4.3,1.1,0.4,1.7,2.1,3.0,https://www.basketball-reference.com//players/w/watsoea01.html
2012-13,33,UTA,NBA,PG,48,4,17.3,0.8,2.5,.308,0.1,0.6,.179,0.7,1.9,.348,.329,0.4,0.5,.680,0.5,1.3,1.8,4.0,0.8,0.2,1.4,2.0,2.0,https://www.basketball-reference.com//players/w/watsoea01.html
2013-14,34,POR,NBA,PG,24,0,6.7,0.1,0.5,.273,0.1,0.3,.286,0.0,0.2,.250,.364,0.2,0.2,1.000,0.2,0.4,0.6,1.2,0.2,0.0,0.7,1.4,0.5,https://www.basketball-reference.com//players/w/watsoea01.html
2001-02,21,IND,NBA,SG,13,0,3.3,0.2,0.4,.400,0.0,0.1,.000,0.2,0.3,.500,.400,0.0,0.0,,0.2,0.5,0.6,0.7,0.2,0.0,0.2,0.2,0.3,https://www.basketball-reference.com//players/b/breweja01.html
2002-03,22,IND,NBA,PG,10,0,8.0,0.9,1.7,.529,0.0,0.2,.000,0.9,1.5,.600,.529,0.4,0.9,.444,0.5,0.4,0.9,1.8,0.2,0.1,0.6,1.1,2.2,https://www.basketball-reference.com//players/b/breweja01.html
2003-04,23,IND,NBA,PG,13,1,12.3,1.0,2.7,.371,0.4,1.1,.357,0.6,1.6,.381,.443,0.1,0.5,.167,0.2,0.7,0.8,1.3,0.5,0.0,0.8,0.7,2.5,https://www.basketball-reference.com//players/b/breweja01.html
2004-05,24,NYK,NBA,PG,18,0,10.3,0.6,2.1,.297,0.2,0.8,.200,0.4,1.2,.364,.338,0.3,0.7,.462,0.3,0.9,1.2,0.7,0.4,0.1,0.7,0.6,1.7,https://www.basketball-reference.com//players/b/breweja01.html
2001-02,21,WAS,NBA,SF,30,3,11.4,1.4,3.2,.453,0.1,0.5,.286,1.3,2.7,.481,.474,0.7,1.0,.733,0.8,0.9,1.7,0.6,0.4,0.2,0.5,1.0,3.7,https://www.basketball-reference.com//players/s/simmobo01.html
2002-03,22,WAS,NBA,SG,36,2,10.5,1.2,3.1,.393,0.0,0.1,.000,1.2,3.0,.411,.393,0.9,1.0,.914,0.9,1.2,2.1,0.6,0.3,0.1,0.2,1.4,3.3,https://www.basketball-reference.com//players/s/simmobo01.html
2003-04,23,LAC,NBA,SF,56,8,24.6,2.6,6.7,.394,0.0,0.2,.167,2.6,6.4,.402,.397,2.5,3.0,.834,2.1,2.6,4.7,1.7,0.9,0.3,1.3,3.0,7.8,https://www.basketball-reference.com//players/s/simmobo01.html
2004-05,24,LAC,NBA,SF,75,74,37.3,6.3,13.6,.466,0.7,1.5,.435,5.7,12.0,.470,.491,3.1,3.6,.846,1.7,4.2,5.9,2.7,1.4,0.2,1.8,3.0,16.4,https://www.basketball-reference.com//players/s/simmobo01.html
2005-06,25,MIL,NBA,SF,75,74,33.8,4.9,10.8,.453,1.4,3.3,.420,3.5,7.4,.468,.518,2.2,2.7,.825,1.2,3.2,4.4,2.3,1.1,0.3,1.6,3.4,13.4,https://www.basketball-reference.com//players/s/simmobo01.html
2007-08,27,MIL,NBA,SF,70,21,21.7,3.0,7.1,.421,0.9,2.4,.351,2.1,4.6,.458,.482,0.8,1.0,.757,1.0,2.3,3.2,1.1,0.7,0.1,1.1,2.0,7.6,https://www.basketball-reference.com//players/s/simmobo01.html
2008-09,28,NJN,NBA,SF,71,44,24.4,2.8,6.2,.449,1.6,3.7,.447,1.1,2.5,.453,.582,0.6,0.8,.741,1.0,2.9,3.9,1.3,0.7,0.1,0.9,2.6,7.8,https://www.basketball-reference.com//players/s/simmobo01.html
2009-10,29,NJN,NBA,PF,23,2,17.2,1.8,5.1,.359,0.9,2.7,.317,1.0,2.3,.407,.444,0.8,0.9,.900,0.5,2.3,2.7,0.7,0.7,0.1,0.8,2.3,5.3,https://www.basketball-reference.com//players/s/simmobo01.html
2010-11,30,SAS,NBA,SF,2,0,8.0,0.0,1.5,.000,0.0,1.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,https://www.basketball-reference.com//players/s/simmobo01.html
2011-12,31,LAC,NBA,SF,28,0,14.9,1.0,3.2,.311,0.7,2.1,.333,0.3,1.1,.267,.422,0.1,0.3,.571,0.6,1.4,2.0,0.4,0.5,0.1,0.4,1.5,2.9,https://www.basketball-reference.com//players/s/simmobo01.html
2002-03,23,MIA,NBA,SF,35,0,13.9,1.6,3.7,.434,0.0,0.1,.000,1.6,3.6,.448,.434,1.6,2.3,.695,0.7,1.6,2.4,0.9,0.2,0.1,0.7,1.2,4.8,https://www.basketball-reference.com//players/l/lamplse01.html
2003-04,24,GSW,NBA,SF,10,0,6.3,1.3,2.0,.650,0.0,0.0,,1.3,2.0,.650,.650,0.8,1.2,.667,0.2,0.9,1.1,0.2,0.0,0.1,0.3,0.2,3.4,https://www.basketball-reference.com//players/l/lamplse01.html
2001-02,23,MIN,NBA,C,60,0,8.6,0.6,1.6,.344,0.0,0.0,.000,0.6,1.6,.351,.344,0.7,1.0,.733,0.8,1.3,2.0,0.4,0.3,0.6,0.6,1.0,1.8,https://www.basketball-reference.com//players/w/woodslo01.html
2002-03,24,MIN,NBA,C,38,11,9.3,0.8,2.0,.382,0.0,0.1,.333,0.7,1.9,.384,.388,0.6,0.7,.778,0.7,1.8,2.5,0.5,0.3,0.3,0.6,1.0,2.1,https://www.basketball-reference.com//players/w/woodslo01.html
2003-04,25,MIA,NBA,C,38,2,13.3,1.2,2.5,.458,0.0,0.0,,1.2,2.5,.458,.458,0.9,1.4,.600,1.7,1.8,3.5,0.3,0.3,0.5,0.7,1.4,3.2,https://www.basketball-reference.com//players/w/woodslo01.html
2004-05,26,TOR,NBA,C,45,30,15.8,1.6,3.6,.433,0.0,0.0,.000,1.6,3.6,.436,.433,0.8,1.3,.576,1.8,3.1,4.9,0.4,0.2,0.9,0.8,1.7,3.9,https://www.basketball-reference.com//players/w/woodslo01.html
2005-06,27,TOR,NBA,C,27,4,12.0,1.0,2.2,.475,0.0,0.0,.000,1.0,2.1,.483,.475,0.2,0.5,.429,1.6,2.4,4.1,0.1,0.3,0.9,0.6,1.8,2.3,https://www.basketball-reference.com//players/w/woodslo01.html
2007-08,29,HOU,NBA,C,7,0,2.4,0.4,0.7,.600,0.0,0.0,,0.4,0.7,.600,.600,0.0,0.0,,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.3,0.9,https://www.basketball-reference.com//players/w/woodslo01.html
2001-02,20,MEM,NBA,PF,28,1,11.4,1.5,3.7,.404,0.3,0.8,.304,1.3,2.9,.432,.438,0.6,0.7,.850,0.9,1.3,2.2,0.4,0.3,0.4,0.8,0.8,3.9,https://www.basketball-reference.com//players/f/fotsian01.html
2002-03,24,MIA,NBA,C,16,0,9.8,0.9,2.3,.405,0.0,0.0,,0.9,2.3,.405,.405,0.1,0.4,.333,0.3,1.8,2.0,0.0,0.1,0.8,0.4,1.3,2.0,https://www.basketball-reference.com//players/j/johnske03.html
2001-02,23,POR,NBA,C,33,1,7.4,0.4,1.0,.406,0.0,0.0,,0.4,1.0,.406,.406,0.4,0.8,.520,0.6,1.0,1.7,0.1,0.1,0.5,0.4,1.2,1.2,https://www.basketball-reference.com//players/b/boumtru01.html
2002-03,24,POR,NBA,C,2,0,2.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,https://www.basketball-reference.com//players/b/boumtru01.html
2003-04,25,POR,NBA,C,9,0,2.9,0.1,0.6,.200,0.0,0.0,,0.1,0.6,.200,.200,0.2,0.2,1.000,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.4,https://www.basketball-reference.com//players/b/boumtru01.html
2001-02,20,PHO,NBA,PF,53,0,8.5,1.2,2.2,.517,0.0,0.0,,1.2,2.2,.517,.517,0.8,1.1,.737,0.6,1.4,2.0,0.1,0.1,0.1,0.6,1.9,3.1,https://www.basketball-reference.com//players/f/fordal02.html
2002-03,21,PHO,NBA,PF,11,0,2.8,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.1,0.3,.333,0.0,0.5,0.5,0.1,0.0,0.0,0.2,0.6,0.6,https://www.basketball-reference.com//players/f/fordal02.html
2003-04,22,HOU,NBA,PF,9,0,4.6,0.7,1.2,.545,0.0,0.0,,0.7,1.2,.545,.545,0.3,0.7,.500,0.3,0.9,1.2,0.3,0.0,0.1,0.3,1.0,1.7,https://www.basketball-reference.com//players/f/fordal02.html
2001-02,23,UTA,NBA,C,70,68,20.6,2.3,4.9,.461,0.0,0.0,.000,2.3,4.9,.462,.461,1.9,2.6,.740,2.0,2.3,4.2,0.8,0.4,0.3,0.8,3.3,6.4,https://www.basketball-reference.com//players/c/collija03.html
2002-03,24,UTA,NBA,C,22,7,19.1,1.7,3.9,.442,0.0,0.0,.000,1.7,3.9,.447,.442,2.0,2.8,.710,1.5,1.3,2.7,0.6,0.2,0.3,0.9,3.2,5.5,https://www.basketball-reference.com//players/c/collija03.html
2003-04,25,UTA,NBA,C,81,31,21.4,1.8,3.6,.498,0.0,0.0,.000,1.8,3.6,.500,.498,2.3,3.2,.718,1.4,2.5,3.9,1.0,0.3,0.2,1.0,3.1,6.0,https://www.basketball-reference.com//players/c/collija03.html
2004-05,26,UTA,NBA,C,50,38,19.2,1.3,3.1,.414,0.0,0.0,.000,1.3,3.1,.417,.414,1.7,2.4,.697,1.1,2.1,3.3,1.2,0.2,0.1,0.7,2.9,4.3,https://www.basketball-reference.com//players/c/collija03.html
2005-06,27,UTA,NBA,C,79,41,21.9,1.6,3.5,.461,0.0,0.0,,1.6,3.5,.461,.461,2.0,2.8,.717,1.7,2.5,4.2,1.2,0.5,0.3,0.8,3.2,5.3,https://www.basketball-reference.com//players/c/collija03.html
2006-07,28,UTA,NBA,C,82,9,11.1,0.9,2.1,.441,0.0,0.0,,0.9,2.1,.441,.441,0.7,1.0,.651,0.9,1.2,2.1,0.7,0.2,0.1,0.5,1.8,2.5,https://www.basketball-reference.com//players/c/collija03.html
2007-08,29,UTA,NBA,C,70,9,10.0,0.5,1.2,.439,0.0,0.0,.000,0.5,1.2,.444,.439,0.7,1.1,.622,0.6,1.1,1.7,0.5,0.1,0.1,0.3,1.5,1.7,https://www.basketball-reference.com//players/c/collija03.html
2008-09,30,UTA,NBA,C,26,3,7.7,0.6,1.3,.457,0.0,0.0,,0.6,1.3,.457,.457,0.3,0.4,.727,0.8,0.7,1.4,0.3,0.1,0.0,0.3,1.3,1.5,https://www.basketball-reference.com//players/c/collija03.html
2009-10,31,PHO,NBA,C,34,10,7.7,0.4,0.9,.387,0.0,0.0,,0.4,0.9,.387,.387,0.3,0.7,.400,0.6,1.2,1.8,0.2,0.1,0.1,0.3,1.2,1.0,https://www.basketball-reference.com//players/c/collija03.html
2010-11,32,TOT,NBA,C,28,0,6.5,0.2,0.8,.286,0.0,0.0,,0.2,0.8,.286,.286,0.3,0.4,.700,0.5,0.4,0.9,0.1,0.1,0.0,0.3,1.0,0.7,https://www.basketball-reference.com//players/c/collija03.html
2010-11,32,LAC,NBA,C,23,0,6.8,0.2,0.7,.333,0.0,0.0,,0.2,0.7,.333,.333,0.3,0.4,.700,0.3,0.4,0.7,0.0,0.2,0.0,0.2,1.0,0.7,https://www.basketball-reference.com//players/c/collija03.html
2010-11,32,POR,NBA,C,5,0,4.8,0.2,1.2,.167,0.0,0.0,,0.2,1.2,.167,.167,0.0,0.0,,1.4,0.0,1.4,0.2,0.0,0.0,0.4,1.0,0.4,https://www.basketball-reference.com//players/c/collija03.html
2001-02,20,DEN,NBA,PG,36,4,15.6,2.0,5.5,.367,0.2,0.8,.259,1.8,4.8,.384,.384,1.0,1.3,.783,0.5,1.0,1.4,3.0,0.9,0.0,1.5,1.2,5.3,https://www.basketball-reference.com//players/s/satteke01.html
2002-03,21,TOT,NBA,PG,39,6,12.9,1.4,4.7,.301,0.1,0.7,.179,1.3,4.0,.323,.314,0.4,0.6,.680,0.4,0.7,1.1,1.7,0.5,0.1,1.1,0.9,3.4,https://www.basketball-reference.com//players/s/satteke01.html
2002-03,21,DEN,NBA,PG,22,6,19.1,2.3,7.5,.309,0.2,1.3,.179,2.1,6.2,.336,.324,0.7,1.0,.696,0.5,1.0,1.6,2.4,0.8,0.1,1.6,1.4,5.6,https://www.basketball-reference.com//players/s/satteke01.html
2002-03,21,PHI,NBA,PG,17,0,4.8,0.2,1.1,.222,0.0,0.0,,0.2,1.1,.222,.222,0.1,0.1,.500,0.2,0.2,0.5,0.9,0.1,0.0,0.4,0.4,0.5,https://www.basketball-reference.com//players/s/satteke01.html
2001-02,23,PHI,NBA,C,23,2,5.5,0.3,0.9,.400,0.0,0.0,,0.3,0.9,.400,.400,0.4,0.9,.500,0.6,1.0,1.6,0.1,0.1,0.4,0.5,1.5,1.1,https://www.basketball-reference.com//players/j/jonesal01.html
2002-03,22,HOU,NBA,C,82,72,29.0,4.9,9.8,.498,0.0,0.0,.500,4.9,9.8,.498,.499,3.7,4.5,.811,2.4,5.8,8.2,1.7,0.4,1.8,2.1,2.8,13.5,https://www.basketball-reference.com//players/m/mingya01.html
2003-04,23,HOU,NBA,C,82,82,32.8,6.5,12.5,.522,0.0,0.0,.000,6.5,12.5,.523,.522,4.4,5.4,.809,2.4,6.6,9.0,1.5,0.3,1.9,2.5,3.3,17.5,https://www.basketball-reference.com//players/m/mingya01.html
2004-05,24,HOU,NBA,C,80,80,30.6,6.7,12.2,.552,0.0,0.0,,6.7,12.2,.552,.552,4.9,6.2,.783,2.6,5.8,8.4,0.8,0.4,2.0,2.5,3.7,18.3,https://www.basketball-reference.com//players/m/mingya01.html
2005-06,25,HOU,NBA,C,57,57,34.2,8.2,15.8,.519,0.0,0.0,.000,8.2,15.8,.519,.519,5.9,6.9,.853,2.6,7.6,10.2,1.5,0.5,1.6,2.6,3.4,22.3,https://www.basketball-reference.com//players/m/mingya01.html
2006-07,26,HOU,NBA,C,48,48,33.8,8.8,17.1,.516,0.0,0.0,.000,8.8,17.0,.518,.516,7.4,8.6,.862,2.1,7.3,9.4,2.0,0.4,2.0,3.5,3.3,25.0,https://www.basketball-reference.com//players/m/mingya01.html
2007-08,27,HOU,NBA,C,55,55,37.2,7.9,15.5,.507,0.0,0.0,.000,7.9,15.5,.508,.507,6.3,7.4,.850,3.1,7.7,10.8,2.3,0.5,2.0,3.3,3.1,22.0,https://www.basketball-reference.com//players/m/mingya01.html
2008-09,28,HOU,NBA,C,77,77,33.6,7.4,13.4,.548,0.0,0.0,1.000,7.3,13.4,.548,.549,4.9,5.7,.866,2.6,7.2,9.9,1.8,0.4,1.9,3.0,3.3,19.7,https://www.basketball-reference.com//players/m/mingya01.html
2010-11,30,HOU,NBA,C,5,5,18.2,3.6,7.4,.486,0.0,0.0,,3.6,7.4,.486,.486,3.0,3.2,.938,1.4,4.0,5.4,0.8,0.0,1.6,1.4,2.6,10.2,https://www.basketball-reference.com//players/m/mingya01.html
2002-03,21,CHI,NBA,PG,75,54,26.1,3.6,9.1,.399,0.9,2.7,.322,2.8,6.4,.431,.446,1.4,2.1,.640,0.4,2.2,2.6,4.7,1.1,0.2,2.3,2.4,9.5,https://www.basketball-reference.com//players/w/willija03.html
2002-03,22,GSW,NBA,SF,82,3,15.9,2.0,5.1,.403,0.6,1.8,.347,1.4,3.3,.434,.465,1.0,1.2,.780,0.8,1.8,2.6,1.3,0.6,0.2,1.0,1.5,5.7,https://www.basketball-reference.com//players/d/dunlemi02.html
2003-04,23,GSW,NBA,SF,75,69,31.1,4.3,9.6,.449,1.3,3.4,.370,3.1,6.2,.491,.514,1.8,2.5,.741,1.2,4.7,5.9,2.9,0.9,0.2,1.9,2.3,11.7,https://www.basketball-reference.com//players/d/dunlemi02.html
2004-05,24,GSW,NBA,SF,79,79,32.5,5.2,11.5,.451,1.4,3.5,.388,3.8,8.0,.479,.510,1.7,2.2,.779,1.2,4.3,5.5,2.6,1.0,0.3,1.7,2.5,13.4,https://www.basketball-reference.com//players/d/dunlemi02.html
2005-06,25,GSW,NBA,SF,81,68,31.8,4.1,10.1,.406,0.9,3.2,.285,3.2,6.9,.462,.451,2.4,3.1,.778,1.0,4.0,4.9,2.9,0.7,0.4,1.5,2.5,11.5,https://www.basketball-reference.com//players/d/dunlemi02.html
2006-07,26,TOT,NBA,"PF,SG",82,49,31.5,4.7,10.4,.452,0.9,2.7,.313,3.8,7.6,.502,.493,2.6,3.3,.784,1.0,4.2,5.3,2.8,1.0,0.3,1.8,2.5,12.8,https://www.basketball-reference.com//players/d/dunlemi02.html
2006-07,26,GSW,NBA,PF,39,6,26.9,4.3,9.5,.449,0.9,2.7,.346,3.3,6.8,.489,.497,2.0,2.6,.772,1.0,3.8,4.8,3.0,1.0,0.3,1.8,2.1,11.4,https://www.basketball-reference.com//players/d/dunlemi02.html
2006-07,26,IND,NBA,SG,43,43,35.6,5.1,11.2,.454,0.8,2.8,.283,4.3,8.4,.511,.490,3.1,3.9,.792,1.0,4.7,5.7,2.6,1.1,0.2,1.8,2.8,14.0,https://www.basketball-reference.com//players/d/dunlemi02.html
2007-08,27,IND,NBA,SG,82,82,36.0,6.5,13.6,.476,2.0,4.7,.424,4.5,8.9,.504,.550,4.1,4.9,.834,0.7,4.5,5.2,3.5,1.0,0.4,2.3,2.5,19.1,https://www.basketball-reference.com//players/d/dunlemi02.html
2008-09,28,IND,NBA,SG,18,14,27.5,5.2,12.9,.401,1.8,5.0,.356,3.4,7.9,.430,.470,2.9,3.6,.815,0.8,3.0,3.8,2.4,0.7,0.5,2.1,2.0,15.1,https://www.basketball-reference.com//players/d/dunlemi02.html
2009-10,29,IND,NBA,SF,67,15,22.2,3.4,8.3,.410,1.1,3.5,.318,2.3,4.8,.478,.478,2.0,2.4,.842,0.4,3.1,3.5,1.5,0.6,0.2,1.1,1.6,9.9,https://www.basketball-reference.com//players/d/dunlemi02.html
2010-11,30,IND,NBA,SG,61,44,27.6,3.9,8.5,.462,1.7,4.2,.402,2.3,4.4,.519,.560,1.6,2.0,.800,0.5,4.1,4.5,1.7,0.7,0.5,1.1,1.8,11.2,https://www.basketball-reference.com//players/d/dunlemi02.html
2011-12,31,MIL,NBA,SF,55,3,26.3,4.3,9.2,.474,1.5,3.8,.399,2.8,5.4,.527,.557,2.1,2.6,.811,0.5,3.2,3.7,2.1,0.5,0.1,1.1,1.6,12.3,https://www.basketball-reference.com//players/d/dunlemi02.html
2012-13,32,MIL,NBA,SF,75,3,25.9,3.7,8.3,.442,1.7,4.0,.428,2.0,4.3,.455,.545,1.4,1.7,.820,0.4,3.5,3.9,1.9,0.5,0.5,1.2,1.8,10.5,https://www.basketball-reference.com//players/d/dunlemi02.html
2013-14,33,CHI,NBA,SF,82,61,31.5,4.1,9.4,.430,1.5,4.0,.380,2.6,5.5,.467,.510,1.7,2.0,.854,0.6,3.6,4.2,2.3,0.8,0.6,1.3,2.0,11.3,https://www.basketball-reference.com//players/d/dunlemi02.html
2014-15,34,CHI,NBA,SF,63,63,29.2,3.3,7.6,.435,1.7,4.2,.407,1.6,3.5,.468,.546,1.1,1.4,.805,0.4,3.5,3.9,1.8,0.6,0.3,1.0,2.0,9.4,https://www.basketball-reference.com//players/d/dunlemi02.html
2015-16,35,CHI,NBA,SF,31,30,22.7,2.5,6.1,.410,1.3,3.2,.394,1.2,2.9,.427,.513,0.9,1.2,.784,0.3,2.4,2.7,1.3,0.5,0.3,0.8,2.1,7.2,https://www.basketball-reference.com//players/d/dunlemi02.html
2016-17,36,TOT,NBA,SF,53,2,15.9,1.8,4.2,.423,1.0,2.5,.396,0.8,1.6,.465,.543,0.7,0.8,.800,0.3,1.8,2.2,0.9,0.3,0.1,0.5,1.3,5.2,https://www.basketball-reference.com//players/d/dunlemi02.html
2016-17,36,CLE,NBA,SF,23,2,15.9,1.6,3.9,.400,0.9,2.5,.351,0.7,1.4,.485,.511,0.6,0.8,.737,0.2,1.8,2.0,0.9,0.3,0.1,0.6,1.4,4.6,https://www.basketball-reference.com//players/d/dunlemi02.html
2016-17,36,ATL,NBA,SF,30,0,15.8,1.9,4.3,.438,1.1,2.6,.429,0.8,1.8,.453,.565,0.7,0.9,.846,0.4,1.8,2.3,1.0,0.3,0.2,0.5,1.2,5.6,https://www.basketball-reference.com//players/d/dunlemi02.html
2002-03,21,TOT,NBA,"PF,SF",70,47,26.8,5.1,11.1,.457,0.2,0.7,.292,4.9,10.4,.468,.466,2.2,3.0,.712,2.3,4.2,6.5,1.2,0.8,0.5,2.1,2.5,12.5,https://www.basketball-reference.com//players/g/goodedr01.html
2002-03,21,MEM,NBA,SF,51,29,26.1,5.0,11.3,.443,0.3,0.9,.304,4.7,10.4,.455,.455,1.8,2.6,.697,2.1,3.7,5.8,1.2,0.7,0.4,2.1,2.4,12.1,https://www.basketball-reference.com//players/g/goodedr01.html
2002-03,21,ORL,NBA,PF,19,18,28.6,5.3,10.6,.498,0.0,0.1,.000,5.3,10.5,.503,.498,3.1,4.2,.738,3.1,5.4,8.4,1.1,0.8,0.7,2.4,2.7,13.6,https://www.basketball-reference.com//players/g/goodedr01.html
2003-04,22,ORL,NBA,PF,79,17,27.0,4.7,10.5,.445,0.1,0.5,.214,4.6,10.0,.457,.451,2.1,3.3,.637,2.0,4.5,6.5,1.1,0.8,0.9,1.6,2.5,11.6,https://www.basketball-reference.com//players/g/goodedr01.html
2004-05,23,CLE,NBA,PF,82,80,30.8,5.7,11.5,.492,0.1,0.3,.179,5.6,11.2,.502,.495,3.1,3.8,.810,2.5,6.7,9.2,1.6,0.9,0.9,1.6,2.8,14.4,https://www.basketball-reference.com//players/g/goodedr01.html
2005-06,24,CLE,NBA,PF,79,79,27.5,4.2,8.3,.512,0.0,0.0,.333,4.2,8.2,.513,.513,2.2,3.3,.682,3.0,5.4,8.4,0.7,0.7,0.6,1.3,2.4,10.7,https://www.basketball-reference.com//players/g/goodedr01.html
